,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
5870,2020-02-22,Malawi,0,0,0,0,0,0,0
5871,2020-02-22,Malaysia,22,0,15,7,0,0,0
5872,2020-02-22,Maldives,0,0,0,0,0,0,0
5873,2020-02-22,Mali,0,0,0,0,0,0,0
5874,2020-02-22,Malta,0,0,0,0,0,0,0
5875,2020-02-22,Mauritania,0,0,0,0,0,0,0
5876,2020-02-22,Mauritius,0,0,0,0,0,0,0
5877,2020-02-22,Mexico,0,0,0,0,0,0,0
5878,2020-02-22,Moldova,0,0,0,0,0,0,0
5879,2020-02-22,Monaco,0,0,0,0,0,0,0
5880,2020-02-22,Mongolia,0,0,0,0,0,0,0
5881,2020-02-22,Montenegro,0,0,0,0,0,0,0
5882,2020-02-22,Morocco,0,0,0,0,0,0,0
5883,2020-02-22,Mozambique,0,0,0,0,0,0,0
5884,2020-02-22,Namibia,0,0,0,0,0,0,0
5885,2020-02-22,Nepal,1,0,1,0,0,0,0
5886,2020-02-22,Netherlands,0,0,0,0,0,0,0
5887,2020-02-22,New Zealand,0,0,0,0,0,0,0
5888,2020-02-22,Nicaragua,0,0,0,0,0,0,0
5889,2020-02-22,Niger,0,0,0,0,0,0,0
5890,2020-02-22,Nigeria,0,0,0,0,0,0,0
5891,2020-02-22,North Macedonia,0,0,0,0,0,0,0
5892,2020-02-22,Norway,0,0,0,0,0,0,0
5893,2020-02-22,Oman,0,0,0,0,0,0,0
5894,2020-02-22,Pakistan,0,0,0,0,0,0,0
5895,2020-02-22,Panama,0,0,0,0,0,0,0
5896,2020-02-22,Papua New Guinea,0,0,0,0,0,0,0
5897,2020-02-22,Paraguay,0,0,0,0,0,0,0
5898,2020-02-22,Peru,0,0,0,0,0,0,0
5899,2020-02-22,Philippines,3,1,1,1,0,0,0
5900,2020-02-22,Poland,0,0,0,0,0,0,0
5901,2020-02-22,Portugal,0,0,0,0,0,0,0
5902,2020-02-22,Qatar,0,0,0,0,0,0,0
5903,2020-02-22,Romania,0,0,0,0,0,0,0
5904,2020-02-22,Russia,2,0,2,0,0,0,0
5905,2020-02-22,Rwanda,0,0,0,0,0,0,0
5906,2020-02-22,Saint Kitts and Nevis,0,0,0,0,0,0,0
5907,2020-02-22,Saint Lucia,0,0,0,0,0,0,0
5908,2020-02-22,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
5909,2020-02-22,San Marino,0,0,0,0,0,0,0
5910,2020-02-22,Sao Tome and Principe,0,0,0,0,0,0,0
5911,2020-02-22,Saudi Arabia,0,0,0,0,0,0,0
5912,2020-02-22,Senegal,0,0,0,0,0,0,0
5913,2020-02-22,Serbia,0,0,0,0,0,0,0
5914,2020-02-22,Seychelles,0,0,0,0,0,0,0
5915,2020-02-22,Sierra Leone,0,0,0,0,0,0,0
5916,2020-02-22,Singapore,85,0,37,48,0,0,0
5917,2020-02-22,Slovakia,0,0,0,0,0,0,0
5918,2020-02-22,Slovenia,0,0,0,0,0,0,0
5919,2020-02-22,Somalia,0,0,0,0,0,0,0
5920,2020-02-22,South Africa,0,0,0,0,0,0,0
5921,2020-02-22,South Sudan,0,0,0,0,0,0,0
5922,2020-02-22,Spain,2,0,2,0,0,0,0
5923,2020-02-22,Sri Lanka,1,0,1,0,0,0,0
5924,2020-02-22,Sudan,0,0,0,0,0,0,0
5925,2020-02-22,Suriname,0,0,0,0,0,0,0
5926,2020-02-22,Sweden,1,0,0,1,0,0,0
5927,2020-02-22,Switzerland,0,0,0,0,0,0,0
5928,2020-02-22,Syria,0,0,0,0,0,0,0
5929,2020-02-22,Taiwan*,26,1,2,23,0,0,0
5930,2020-02-22,Tajikistan,0,0,0,0,0,0,0
5931,2020-02-22,Tanzania,0,0,0,0,0,0,0
5932,2020-02-22,Thailand,35,0,17,18,0,0,0
5933,2020-02-22,Timor-Leste,0,0,0,0,0,0,0
5934,2020-02-22,Togo,0,0,0,0,0,0,0
5935,2020-02-22,Trinidad and Tobago,0,0,0,0,0,0,0
5936,2020-02-22,Tunisia,0,0,0,0,0,0,0
5937,2020-02-22,Turkey,0,0,0,0,0,0,0
5938,2020-02-22,US,15,0,5,10,0,0,0
5939,2020-02-22,Uganda,0,0,0,0,0,0,0
5940,2020-02-22,Ukraine,0,0,0,0,0,0,0
5941,2020-02-22,United Arab Emirates,13,0,4,9,4,0,0
5942,2020-02-22,United Kingdom,23,0,8,15,0,0,0
5943,2020-02-22,Uruguay,0,0,0,0,0,0,0
5944,2020-02-22,Uzbekistan,0,0,0,0,0,0,0
5945,2020-02-22,Venezuela,0,0,0,0,0,0,0
5946,2020-02-22,Vietnam,16,0,14,2,0,0,0
5947,2020-02-22,West Bank and Gaza,0,0,0,0,0,0,0
5948,2020-02-22,Western Sahara,0,0,0,0,0,0,0
5949,2020-02-22,Yemen,0,0,0,0,0,0,0
5950,2020-02-22,Zambia,0,0,0,0,0,0,0
5951,2020-02-22,Zimbabwe,0,0,0,0,0,0,0
5952,2020-02-23,Afghanistan,0,0,0,0,0,0,0
5953,2020-02-23,Albania,0,0,0,0,0,0,0
5954,2020-02-23,Algeria,0,0,0,0,0,0,0
5955,2020-02-23,Andorra,0,0,0,0,0,0,0
5956,2020-02-23,Angola,0,0,0,0,0,0,0
5957,2020-02-23,Antigua and Barbuda,0,0,0,0,0,0,0
5958,2020-02-23,Argentina,0,0,0,0,0,0,0
5959,2020-02-23,Armenia,0,0,0,0,0,0,0
5960,2020-02-23,Australia,15,0,11,4,0,0,0
5961,2020-02-23,Austria,0,0,0,0,0,0,0
5962,2020-02-23,Azerbaijan,0,0,0,0,0,0,0
5963,2020-02-23,Bahamas,0,0,0,0,0,0,0
5964,2020-02-23,Bahrain,0,0,0,0,0,0,0
5965,2020-02-23,Bangladesh,0,0,0,0,0,0,0
5966,2020-02-23,Barbados,0,0,0,0,0,0,0
5967,2020-02-23,Belarus,0,0,0,0,0,0,0
5968,2020-02-23,Belgium,1,0,1,0,0,0,0
5969,2020-02-23,Belize,0,0,0,0,0,0,0
5970,2020-02-23,Benin,0,0,0,0,0,0,0
5971,2020-02-23,Bhutan,0,0,0,0,0,0,0
5972,2020-02-23,Bolivia,0,0,0,0,0,0,0
5973,2020-02-23,Bosnia and Herzegovina,0,0,0,0,0,0,0
5974,2020-02-23,Botswana,0,0,0,0,0,0,0
5975,2020-02-23,Brazil,0,0,0,0,0,0,0
5976,2020-02-23,Brunei,0,0,0,0,0,0,0
5977,2020-02-23,Bulgaria,0,0,0,0,0,0,0
5978,2020-02-23,Burkina Faso,0,0,0,0,0,0,0
5979,2020-02-23,Burma,0,0,0,0,0,0,0
5980,2020-02-23,Burundi,0,0,0,0,0,0,0
5981,2020-02-23,Cabo Verde,0,0,0,0,0,0,0
5982,2020-02-23,Cambodia,1,0,1,0,0,0,0
5983,2020-02-23,Cameroon,0,0,0,0,0,0,0
5984,2020-02-23,Canada,9,0,0,9,0,0,0
5985,2020-02-23,Central African Republic,0,0,0,0,0,0,0
5986,2020-02-23,Chad,0,0,0,0,0,0,0
5987,2020-02-23,Chile,2,0,0,2,2,0,0
5988,2020-02-23,China,77022,2445,22100,52477,21,2,434
5989,2020-02-23,Colombia,0,0,0,0,0,0,0
5990,2020-02-23,Comoros,0,0,0,0,0,0,0
5991,2020-02-23,Congo (Brazzaville),0,0,0,0,0,0,0
5992,2020-02-23,Congo (Kinshasa),0,0,0,0,0,0,0
5993,2020-02-23,Costa Rica,0,0,0,0,0,0,0
5994,2020-02-23,Cote d'Ivoire,0,0,0,0,0,0,0
5995,2020-02-23,Croatia,0,0,0,0,0,0,0
5996,2020-02-23,Cuba,0,0,0,0,0,0,0
5997,2020-02-23,Cyprus,0,0,0,0,0,0,0
5998,2020-02-23,Czechia,0,0,0,0,0,0,0
5999,2020-02-23,Denmark,0,0,0,0,0,0,0
6000,2020-02-23,Djibouti,0,0,0,0,0,0,0
6001,2020-02-23,Dominica,0,0,0,0,0,0,0
6002,2020-02-23,Dominican Republic,0,0,0,0,0,0,0
6003,2020-02-23,Ecuador,0,0,0,0,0,0,0
6004,2020-02-23,Egypt,1,0,0,1,0,0,0
6005,2020-02-23,El Salvador,0,0,0,0,0,0,0
6006,2020-02-23,Equatorial Guinea,0,0,0,0,0,0,0
6007,2020-02-23,Eritrea,0,0,0,0,0,0,0
6008,2020-02-23,Estonia,0,0,0,0,0,0,0
6009,2020-02-23,Eswatini,0,0,0,0,0,0,0
6010,2020-02-23,Ethiopia,0,0,0,0,0,0,0
6011,2020-02-23,Fiji,0,0,0,0,0,0,0
6012,2020-02-23,Finland,1,0,1,0,0,0,0
6013,2020-02-23,France,12,1,4,7,0,0,0
6014,2020-02-23,Gabon,0,0,0,0,0,0,0
6015,2020-02-23,Gambia,0,0,0,0,0,0,0
6016,2020-02-23,Georgia,0,0,0,0,0,0,0
6017,2020-02-23,Germany,16,0,14,2,0,0,0
6018,2020-02-23,Ghana,0,0,0,0,0,0,0
6019,2020-02-23,Greece,0,0,0,0,0,0,0
6020,2020-02-23,Grenada,0,0,0,0,0,0,0
6021,2020-02-23,Guatemala,0,0,0,0,0,0,0
6022,2020-02-23,Guinea,0,0,0,0,0,0,0
6023,2020-02-23,Guinea-Bissau,0,0,0,0,0,0,0
6024,2020-02-23,Guyana,0,0,0,0,0,0,0
6025,2020-02-23,Haiti,0,0,0,0,0,0,0
6026,2020-02-23,Holy See,0,0,0,0,0,0,0
6027,2020-02-23,Honduras,0,0,0,0,0,0,0
6028,2020-02-23,Hungary,0,0,0,0,0,0,0
6029,2020-02-23,Iceland,0,0,0,0,0,0,0
6030,2020-02-23,India,3,0,3,0,0,0,0
6031,2020-02-23,Indonesia,0,0,0,0,0,0,0
6032,2020-02-23,Iran,43,8,0,35,15,3,0
6033,2020-02-23,Iraq,0,0,0,0,0,0,0
6034,2020-02-23,Ireland,0,0,0,0,0,0,0
6035,2020-02-23,Israel,1,0,0,1,0,0,0
6036,2020-02-23,Italy,155,3,2,150,93,1,1
6037,2020-02-23,Jamaica,0,0,0,0,0,0,0
6038,2020-02-23,Japan,149,2,22,125,12,0,0
6039,2020-02-23,Jordan,0,0,0,0,0,0,0
6040,2020-02-23,Kazakhstan,0,0,0,0,0,0,0
6041,2020-02-23,Kenya,0,0,0,0,0,0,0
6042,2020-02-23,"Korea, South",602,6,18,578,169,4,2
6043,2020-02-23,Kosovo,0,0,0,0,0,0,0
6044,2020-02-23,Kuwait,0,0,0,0,0,0,0
6045,2020-02-23,Kyrgyzstan,0,0,0,0,0,0,0
6046,2020-02-23,Laos,0,0,0,0,0,0,0
6047,2020-02-23,Latvia,0,0,0,0,0,0,0
6048,2020-02-23,Lebanon,1,0,0,1,0,0,0
6049,2020-02-23,Lesotho,0,0,0,0,0,0,0
6050,2020-02-23,Liberia,0,0,0,0,0,0,0
6051,2020-02-23,Libya,0,0,0,0,0,0,0
6052,2020-02-23,Liechtenstein,0,0,0,0,0,0,0
6053,2020-02-23,Lithuania,0,0,0,0,0,0,0
6054,2020-02-23,Luxembourg,0,0,0,0,0,0,0
6055,2020-02-23,Madagascar,0,0,0,0,0,0,0
6056,2020-02-23,Malawi,0,0,0,0,0,0,0
6057,2020-02-23,Malaysia,22,0,15,7,0,0,0
6058,2020-02-23,Maldives,0,0,0,0,0,0,0
6059,2020-02-23,Mali,0,0,0,0,0,0,0
6060,2020-02-23,Malta,0,0,0,0,0,0,0
6061,2020-02-23,Mauritania,0,0,0,0,0,0,0
6062,2020-02-23,Mauritius,0,0,0,0,0,0,0
6063,2020-02-23,Mexico,0,0,0,0,0,0,0
6064,2020-02-23,Moldova,0,0,0,0,0,0,0
6065,2020-02-23,Monaco,0,0,0,0,0,0,0
6066,2020-02-23,Mongolia,0,0,0,0,0,0,0
6067,2020-02-23,Montenegro,0,0,0,0,0,0,0
6068,2020-02-23,Morocco,0,0,0,0,0,0,0
6069,2020-02-23,Mozambique,0,0,0,0,0,0,0
6070,2020-02-23,Namibia,0,0,0,0,0,0,0
6071,2020-02-23,Nepal,1,0,1,0,0,0,0
6072,2020-02-23,Netherlands,0,0,0,0,0,0,0
6073,2020-02-23,New Zealand,0,0,0,0,0,0,0
6074,2020-02-23,Nicaragua,0,0,0,0,0,0,0
6075,2020-02-23,Niger,0,0,0,0,0,0,0
6076,2020-02-23,Nigeria,0,0,0,0,0,0,0
6077,2020-02-23,North Macedonia,0,0,0,0,0,0,0
6078,2020-02-23,Norway,0,0,0,0,0,0,0
6079,2020-02-23,Oman,0,0,0,0,0,0,0
6080,2020-02-23,Pakistan,0,0,0,0,0,0,0
6081,2020-02-23,Panama,0,0,0,0,0,0,0
6082,2020-02-23,Papua New Guinea,0,0,0,0,0,0,0
6083,2020-02-23,Paraguay,0,0,0,0,0,0,0
6084,2020-02-23,Peru,0,0,0,0,0,0,0
6085,2020-02-23,Philippines,3,1,1,1,0,0,0
6086,2020-02-23,Poland,0,0,0,0,0,0,0
6087,2020-02-23,Portugal,0,0,0,0,0,0,0
6088,2020-02-23,Qatar,0,0,0,0,0,0,0
6089,2020-02-23,Romania,0,0,0,0,0,0,0
6090,2020-02-23,Russia,2,0,2,0,0,0,0
6091,2020-02-23,Rwanda,0,0,0,0,0,0,0
6092,2020-02-23,Saint Kitts and Nevis,0,0,0,0,0,0,0
6093,2020-02-23,Saint Lucia,0,0,0,0,0,0,0
6094,2020-02-23,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
6095,2020-02-23,San Marino,0,0,0,0,0,0,0
6096,2020-02-23,Sao Tome and Principe,0,0,0,0,0,0,0
6097,2020-02-23,Saudi Arabia,0,0,0,0,0,0,0
6098,2020-02-23,Senegal,0,0,0,0,0,0,0
6099,2020-02-23,Serbia,0,0,0,0,0,0,0
6100,2020-02-23,Seychelles,0,0,0,0,0,0,0
6101,2020-02-23,Sierra Leone,0,0,0,0,0,0,0
6102,2020-02-23,Singapore,89,0,51,38,4,0,14
6103,2020-02-23,Slovakia,0,0,0,0,0,0,0
6104,2020-02-23,Slovenia,0,0,0,0,0,0,0
6105,2020-02-23,Somalia,0,0,0,0,0,0,0
6106,2020-02-23,South Africa,0,0,0,0,0,0,0
6107,2020-02-23,South Sudan,0,0,0,0,0,0,0
6108,2020-02-23,Spain,2,0,2,0,0,0,0
6109,2020-02-23,Sri Lanka,1,0,1,0,0,0,0
6110,2020-02-23,Sudan,0,0,0,0,0,0,0
6111,2020-02-23,Suriname,0,0,0,0,0,0,0
6112,2020-02-23,Sweden,1,0,0,1,0,0,0
6113,2020-02-23,Switzerland,0,0,0,0,0,0,0
6114,2020-02-23,Syria,0,0,0,0,0,0,0
6115,2020-02-23,Taiwan*,28,1,2,25,2,0,0
6116,2020-02-23,Tajikistan,0,0,0,0,0,0,0
6117,2020-02-23,Tanzania,0,0,0,0,0,0,0
6118,2020-02-23,Thailand,35,0,21,14,0,0,4
6119,2020-02-23,Timor-Leste,0,0,0,0,0,0,0
6120,2020-02-23,Togo,0,0,0,0,0,0,0
6121,2020-02-23,Trinidad and Tobago,0,0,0,0,0,0,0
6122,2020-02-23,Tunisia,0,0,0,0,0,0,0
6123,2020-02-23,Turkey,0,0,0,0,0,0,0
6124,2020-02-23,US,15,0,5,10,0,0,0
6125,2020-02-23,Uganda,0,0,0,0,0,0,0
6126,2020-02-23,Ukraine,0,0,0,0,0,0,0
6127,2020-02-23,United Arab Emirates,13,0,4,9,0,0,0
6128,2020-02-23,United Kingdom,28,0,8,20,5,0,0
6129,2020-02-23,Uruguay,0,0,0,0,0,0,0
6130,2020-02-23,Uzbekistan,0,0,0,0,0,0,0
6131,2020-02-23,Venezuela,0,0,0,0,0,0,0
6132,2020-02-23,Vietnam,16,0,14,2,0,0,0
6133,2020-02-23,West Bank and Gaza,0,0,0,0,0,0,0
6134,2020-02-23,Western Sahara,0,0,0,0,0,0,0
6135,2020-02-23,Yemen,0,0,0,0,0,0,0
6136,2020-02-23,Zambia,0,0,0,0,0,0,0
6137,2020-02-23,Zimbabwe,0,0,0,0,0,0,0
6138,2020-02-24,Afghanistan,1,0,0,1,1,0,0
6139,2020-02-24,Albania,0,0,0,0,0,0,0
6140,2020-02-24,Algeria,0,0,0,0,0,0,0
6141,2020-02-24,Andorra,0,0,0,0,0,0,0
6142,2020-02-24,Angola,0,0,0,0,0,0,0
6143,2020-02-24,Antigua and Barbuda,0,0,0,0,0,0,0
6144,2020-02-24,Argentina,0,0,0,0,0,0,0
6145,2020-02-24,Armenia,0,0,0,0,0,0,0
6146,2020-02-24,Australia,15,0,11,4,0,0,0
6147,2020-02-24,Austria,0,0,0,0,0,0,0
6148,2020-02-24,Azerbaijan,0,0,0,0,0,0,0
6149,2020-02-24,Bahamas,0,0,0,0,0,0,0
6150,2020-02-24,Bahrain,1,0,0,1,1,0,0
6151,2020-02-24,Bangladesh,0,0,0,0,0,0,0
6152,2020-02-24,Barbados,0,0,0,0,0,0,0
6153,2020-02-24,Belarus,0,0,0,0,0,0,0
6154,2020-02-24,Belgium,1,0,1,0,0,0,0
6155,2020-02-24,Belize,0,0,0,0,0,0,0
6156,2020-02-24,Benin,0,0,0,0,0,0,0
6157,2020-02-24,Bhutan,0,0,0,0,0,0,0
6158,2020-02-24,Bolivia,0,0,0,0,0,0,0
6159,2020-02-24,Bosnia and Herzegovina,0,0,0,0,0,0,0
6160,2020-02-24,Botswana,0,0,0,0,0,0,0
6161,2020-02-24,Brazil,0,0,0,0,0,0,0
6162,2020-02-24,Brunei,0,0,0,0,0,0,0
6163,2020-02-24,Bulgaria,0,0,0,0,0,0,0
6164,2020-02-24,Burkina Faso,0,0,0,0,0,0,0
6165,2020-02-24,Burma,0,0,0,0,0,0,0
6166,2020-02-24,Burundi,0,0,0,0,0,0,0
6167,2020-02-24,Cabo Verde,0,0,0,0,0,0,0
6168,2020-02-24,Cambodia,1,0,1,0,0,0,0
6169,2020-02-24,Cameroon,0,0,0,0,0,0,0
6170,2020-02-24,Canada,10,0,0,10,1,0,0
6171,2020-02-24,Central African Republic,0,0,0,0,0,0,0
6172,2020-02-24,Chad,0,0,0,0,0,0,0
6173,2020-02-24,Chile,2,0,0,2,0,0,0
6174,2020-02-24,China,77241,2595,23838,50808,219,150,1738
6175,2020-02-24,Colombia,0,0,0,0,0,0,0
6176,2020-02-24,Comoros,0,0,0,0,0,0,0
6177,2020-02-24,Congo (Brazzaville),0,0,0,0,0,0,0
6178,2020-02-24,Congo (Kinshasa),0,0,0,0,0,0,0
6179,2020-02-24,Costa Rica,0,0,0,0,0,0,0
6180,2020-02-24,Cote d'Ivoire,0,0,0,0,0,0,0
6181,2020-02-24,Croatia,0,0,0,0,0,0,0
6182,2020-02-24,Cuba,0,0,0,0,0,0,0
6183,2020-02-24,Cyprus,0,0,0,0,0,0,0
6184,2020-02-24,Czechia,0,0,0,0,0,0,0
6185,2020-02-24,Denmark,0,0,0,0,0,0,0
6186,2020-02-24,Djibouti,0,0,0,0,0,0,0
6187,2020-02-24,Dominica,0,0,0,0,0,0,0
6188,2020-02-24,Dominican Republic,0,0,0,0,0,0,0
6189,2020-02-24,Ecuador,0,0,0,0,0,0,0
6190,2020-02-24,Egypt,1,0,0,1,0,0,0
6191,2020-02-24,El Salvador,0,0,0,0,0,0,0
6192,2020-02-24,Equatorial Guinea,0,0,0,0,0,0,0
6193,2020-02-24,Eritrea,0,0,0,0,0,0,0
6194,2020-02-24,Estonia,0,0,0,0,0,0,0
6195,2020-02-24,Eswatini,0,0,0,0,0,0,0
6196,2020-02-24,Ethiopia,0,0,0,0,0,0,0
6197,2020-02-24,Fiji,0,0,0,0,0,0,0
6198,2020-02-24,Finland,1,0,1,0,0,0,0
6199,2020-02-24,France,12,1,4,7,0,0,0
6200,2020-02-24,Gabon,0,0,0,0,0,0,0
6201,2020-02-24,Gambia,0,0,0,0,0,0,0
6202,2020-02-24,Georgia,0,0,0,0,0,0,0
6203,2020-02-24,Germany,16,0,14,2,0,0,0
6204,2020-02-24,Ghana,0,0,0,0,0,0,0
6205,2020-02-24,Greece,0,0,0,0,0,0,0
6206,2020-02-24,Grenada,0,0,0,0,0,0,0
6207,2020-02-24,Guatemala,0,0,0,0,0,0,0
6208,2020-02-24,Guinea,0,0,0,0,0,0,0
6209,2020-02-24,Guinea-Bissau,0,0,0,0,0,0,0
6210,2020-02-24,Guyana,0,0,0,0,0,0,0
6211,2020-02-24,Haiti,0,0,0,0,0,0,0
6212,2020-02-24,Holy See,0,0,0,0,0,0,0
6213,2020-02-24,Honduras,0,0,0,0,0,0,0
6214,2020-02-24,Hungary,0,0,0,0,0,0,0
6215,2020-02-24,Iceland,0,0,0,0,0,0,0
6216,2020-02-24,India,3,0,3,0,0,0,0
6217,2020-02-24,Indonesia,0,0,0,0,0,0,0
6218,2020-02-24,Iran,61,12,0,49,18,4,0
6219,2020-02-24,Iraq,1,0,0,1,1,0,0
6220,2020-02-24,Ireland,0,0,0,0,0,0,0
6221,2020-02-24,Israel,1,0,0,1,0,0,0
6222,2020-02-24,Italy,229,7,1,221,74,4,-1
6223,2020-02-24,Jamaica,0,0,0,0,0,0,0
6224,2020-02-24,Japan,160,2,22,136,11,0,0
6225,2020-02-24,Jordan,0,0,0,0,0,0,0
6226,2020-02-24,Kazakhstan,0,0,0,0,0,0,0
6227,2020-02-24,Kenya,0,0,0,0,0,0,0
6228,2020-02-24,"Korea, South",833,8,18,807,231,2,0
6229,2020-02-24,Kosovo,0,0,0,0,0,0,0
6230,2020-02-24,Kuwait,1,0,0,1,1,0,0
6231,2020-02-24,Kyrgyzstan,0,0,0,0,0,0,0
6232,2020-02-24,Laos,0,0,0,0,0,0,0
6233,2020-02-24,Latvia,0,0,0,0,0,0,0
6234,2020-02-24,Lebanon,1,0,0,1,0,0,0
6235,2020-02-24,Lesotho,0,0,0,0,0,0,0
6236,2020-02-24,Liberia,0,0,0,0,0,0,0
6237,2020-02-24,Libya,0,0,0,0,0,0,0
6238,2020-02-24,Liechtenstein,0,0,0,0,0,0,0
6239,2020-02-24,Lithuania,0,0,0,0,0,0,0
6240,2020-02-24,Luxembourg,0,0,0,0,0,0,0
6241,2020-02-24,Madagascar,0,0,0,0,0,0,0
6242,2020-02-24,Malawi,0,0,0,0,0,0,0
6243,2020-02-24,Malaysia,22,0,18,4,0,0,3
6244,2020-02-24,Maldives,0,0,0,0,0,0,0
6245,2020-02-24,Mali,0,0,0,0,0,0,0
6246,2020-02-24,Malta,0,0,0,0,0,0,0
6247,2020-02-24,Mauritania,0,0,0,0,0,0,0
6248,2020-02-24,Mauritius,0,0,0,0,0,0,0
6249,2020-02-24,Mexico,0,0,0,0,0,0,0
6250,2020-02-24,Moldova,0,0,0,0,0,0,0
6251,2020-02-24,Monaco,0,0,0,0,0,0,0
6252,2020-02-24,Mongolia,0,0,0,0,0,0,0
6253,2020-02-24,Montenegro,0,0,0,0,0,0,0
6254,2020-02-24,Morocco,0,0,0,0,0,0,0
6255,2020-02-24,Mozambique,0,0,0,0,0,0,0
6256,2020-02-24,Namibia,0,0,0,0,0,0,0
6257,2020-02-24,Nepal,1,0,1,0,0,0,0
6258,2020-02-24,Netherlands,0,0,0,0,0,0,0
6259,2020-02-24,New Zealand,0,0,0,0,0,0,0
6260,2020-02-24,Nicaragua,0,0,0,0,0,0,0
6261,2020-02-24,Niger,0,0,0,0,0,0,0
6262,2020-02-24,Nigeria,0,0,0,0,0,0,0
6263,2020-02-24,North Macedonia,0,0,0,0,0,0,0
6264,2020-02-24,Norway,0,0,0,0,0,0,0
6265,2020-02-24,Oman,2,0,0,2,2,0,0
6266,2020-02-24,Pakistan,0,0,0,0,0,0,0
6267,2020-02-24,Panama,0,0,0,0,0,0,0
6268,2020-02-24,Papua New Guinea,0,0,0,0,0,0,0
6269,2020-02-24,Paraguay,0,0,0,0,0,0,0
6270,2020-02-24,Peru,0,0,0,0,0,0,0
6271,2020-02-24,Philippines,3,1,1,1,0,0,0
6272,2020-02-24,Poland,0,0,0,0,0,0,0
6273,2020-02-24,Portugal,0,0,0,0,0,0,0
6274,2020-02-24,Qatar,0,0,0,0,0,0,0
6275,2020-02-24,Romania,0,0,0,0,0,0,0
6276,2020-02-24,Russia,2,0,2,0,0,0,0
6277,2020-02-24,Rwanda,0,0,0,0,0,0,0
6278,2020-02-24,Saint Kitts and Nevis,0,0,0,0,0,0,0
6279,2020-02-24,Saint Lucia,0,0,0,0,0,0,0
6280,2020-02-24,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
6281,2020-02-24,San Marino,0,0,0,0,0,0,0
6282,2020-02-24,Sao Tome and Principe,0,0,0,0,0,0,0
6283,2020-02-24,Saudi Arabia,0,0,0,0,0,0,0
6284,2020-02-24,Senegal,0,0,0,0,0,0,0
6285,2020-02-24,Serbia,0,0,0,0,0,0,0
6286,2020-02-24,Seychelles,0,0,0,0,0,0,0
6287,2020-02-24,Sierra Leone,0,0,0,0,0,0,0
6288,2020-02-24,Singapore,89,0,51,38,0,0,0
6289,2020-02-24,Slovakia,0,0,0,0,0,0,0
6290,2020-02-24,Slovenia,0,0,0,0,0,0,0
6291,2020-02-24,Somalia,0,0,0,0,0,0,0
6292,2020-02-24,South Africa,0,0,0,0,0,0,0
6293,2020-02-24,South Sudan,0,0,0,0,0,0,0
6294,2020-02-24,Spain,2,0,2,0,0,0,0
6295,2020-02-24,Sri Lanka,1,0,1,0,0,0,0
6296,2020-02-24,Sudan,0,0,0,0,0,0,0
6297,2020-02-24,Suriname,0,0,0,0,0,0,0
6298,2020-02-24,Sweden,1,0,0,1,0,0,0
6299,2020-02-24,Switzerland,0,0,0,0,0,0,0
6300,2020-02-24,Syria,0,0,0,0,0,0,0
6301,2020-02-24,Taiwan*,30,1,5,24,2,0,3
6302,2020-02-24,Tajikistan,0,0,0,0,0,0,0
6303,2020-02-24,Tanzania,0,0,0,0,0,0,0
6304,2020-02-24,Thailand,35,0,21,14,0,0,0
6305,2020-02-24,Timor-Leste,0,0,0,0,0,0,0
6306,2020-02-24,Togo,0,0,0,0,0,0,0
6307,2020-02-24,Trinidad and Tobago,0,0,0,0,0,0,0
6308,2020-02-24,Tunisia,0,0,0,0,0,0,0
6309,2020-02-24,Turkey,0,0,0,0,0,0,0
6310,2020-02-24,US,15,0,5,10,0,0,0
6311,2020-02-24,Uganda,0,0,0,0,0,0,0
6312,2020-02-24,Ukraine,0,0,0,0,0,0,0
6313,2020-02-24,United Arab Emirates,13,0,4,9,0,0,0
6314,2020-02-24,United Kingdom,30,0,8,22,2,0,0
6315,2020-02-24,Uruguay,0,0,0,0,0,0,0
6316,2020-02-24,Uzbekistan,0,0,0,0,0,0,0
6317,2020-02-24,Venezuela,0,0,0,0,0,0,0
6318,2020-02-24,Vietnam,16,0,14,2,0,0,0
6319,2020-02-24,West Bank and Gaza,0,0,0,0,0,0,0
6320,2020-02-24,Western Sahara,0,0,0,0,0,0,0
6321,2020-02-24,Yemen,0,0,0,0,0,0,0
6322,2020-02-24,Zambia,0,0,0,0,0,0,0
6323,2020-02-24,Zimbabwe,0,0,0,0,0,0,0
6324,2020-02-25,Afghanistan,1,0,0,1,0,0,0
6325,2020-02-25,Albania,0,0,0,0,0,0,0
6326,2020-02-25,Algeria,1,0,0,1,1,0,0
6327,2020-02-25,Andorra,0,0,0,0,0,0,0
6328,2020-02-25,Angola,0,0,0,0,0,0,0
6329,2020-02-25,Antigua and Barbuda,0,0,0,0,0,0,0
6330,2020-02-25,Argentina,0,0,0,0,0,0,0
6331,2020-02-25,Armenia,0,0,0,0,0,0,0
6332,2020-02-25,Australia,15,0,11,4,0,0,0
6333,2020-02-25,Austria,2,0,0,2,2,0,0
6334,2020-02-25,Azerbaijan,0,0,0,0,0,0,0
6335,2020-02-25,Bahamas,0,0,0,0,0,0,0
